"Plot Title: 10537882"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10537882, SEN S/N: 10537882)","Coupler Detached (LGR S/N: 10537882)","End Of File (LGR S/N: 10537882)"
1195,07/09/20 07:00:00 AM,10.100,,
1196,07/09/20 08:00:00 AM,10.124,,
1197,07/09/20 09:00:00 AM,10.124,,
1198,07/09/20 10:00:00 AM,10.075,,
1199,07/09/20 11:00:00 AM,10.026,,
1200,07/09/20 12:00:00 PM,9.952,,
1201,07/09/20 01:00:00 PM,9.928,,
1202,07/09/20 02:00:00 PM,9.928,,
1203,07/09/20 03:00:00 PM,9.928,,
1204,07/09/20 04:00:00 PM,10.001,,
1205,07/09/20 05:00:00 PM,10.173,,
1206,07/09/20 06:00:00 PM,10.271,,
1207,07/09/20 07:00:00 PM,10.345,,
1208,07/09/20 08:00:00 PM,10.320,,
1209,07/09/20 09:00:00 PM,10.296,,
1210,07/09/20 10:00:00 PM,10.247,,
1211,07/09/20 11:00:00 PM,10.222,,
1212,07/10/20 12:00:00 AM,10.173,,
1213,07/10/20 01:00:00 AM,10.075,,
1214,07/10/20 02:00:00 AM,10.001,,
1215,07/10/20 03:00:00 AM,9.928,,
1216,07/10/20 04:00:00 AM,9.879,,
1217,07/10/20 05:00:00 AM,9.829,,
1218,07/10/20 06:00:00 AM,9.780,,
1219,07/10/20 07:00:00 AM,9.682,,
1220,07/10/20 08:00:00 AM,9.583,,
1221,07/10/20 09:00:00 AM,9.534,,
1222,07/10/20 10:00:00 AM,9.534,,
1223,07/10/20 11:00:00 AM,9.632,,
1224,07/10/20 12:00:00 PM,9.780,,
1225,07/10/20 01:00:00 PM,10.001,,
1226,07/10/20 02:00:00 PM,10.222,,
1227,07/10/20 03:00:00 PM,10.418,,
1228,07/10/20 04:00:00 PM,10.614,,
1229,07/10/20 05:00:00 PM,10.785,,
1230,07/10/20 06:00:00 PM,10.956,,
1231,07/10/20 07:00:00 PM,11.102,,
1232,07/10/20 08:00:00 PM,11.127,,
1233,07/10/20 09:00:00 PM,11.102,,
1234,07/10/20 10:00:00 PM,11.053,,
1235,07/10/20 11:00:00 PM,10.980,,
1236,07/11/20 12:00:00 AM,10.907,,
1237,07/11/20 01:00:00 AM,10.810,,
1238,07/11/20 02:00:00 AM,10.663,,
1239,07/11/20 03:00:00 AM,10.492,,
1240,07/11/20 04:00:00 AM,10.345,,
1241,07/11/20 05:00:00 AM,10.198,,
1242,07/11/20 06:00:00 AM,10.051,,
1243,07/11/20 07:00:00 AM,9.952,,
1244,07/11/20 08:00:00 AM,9.879,,
1245,07/11/20 09:00:00 AM,9.805,,
1246,07/11/20 10:00:00 AM,9.854,,
1247,07/11/20 11:00:00 AM,9.952,,
1248,07/11/20 12:00:00 PM,10.100,,
1249,07/11/20 01:00:00 PM,10.222,,
1250,07/11/20 02:00:00 PM,10.541,,
1251,07/11/20 03:00:00 PM,10.712,,
1252,07/11/20 04:00:00 PM,10.761,,
1253,07/11/20 05:00:00 PM,10.858,,
1254,07/11/20 06:00:00 PM,11.127,,
1255,07/11/20 07:00:00 PM,11.248,,
1256,07/11/20 08:00:00 PM,11.248,,
1257,07/11/20 09:00:00 PM,11.102,,
1258,07/11/20 10:00:00 PM,10.956,,
1259,07/11/20 11:00:00 PM,10.834,,
1260,07/12/20 12:00:00 AM,10.785,,
1261,07/12/20 01:00:00 AM,10.785,,
1262,07/12/20 02:00:00 AM,10.736,,
1263,07/12/20 03:00:00 AM,10.638,,
1264,07/12/20 04:00:00 AM,10.467,,
1265,07/12/20 05:00:00 AM,10.320,,
1266,07/12/20 06:00:00 AM,10.124,,
1267,07/12/20 07:00:00 AM,9.977,,
1268,07/12/20 08:00:00 AM,9.879,,
1269,07/12/20 09:00:00 AM,9.879,,
1270,07/12/20 10:00:00 AM,9.977,,
1271,07/12/20 11:00:00 AM,10.124,,
1272,07/12/20 12:00:00 PM,10.247,,
1273,07/12/20 01:00:00 PM,10.394,,
1274,07/12/20 02:00:00 PM,10.541,,
1275,07/12/20 03:00:00 PM,10.687,,
1276,07/12/20 04:00:00 PM,10.810,,
1277,07/12/20 05:00:00 PM,10.834,,
1278,07/12/20 06:00:00 PM,10.907,,
1279,07/12/20 07:00:00 PM,10.980,,
1280,07/12/20 08:00:00 PM,11.005,,
1281,07/12/20 09:00:00 PM,11.005,,
1282,07/12/20 10:00:00 PM,10.980,,
1283,07/12/20 11:00:00 PM,10.883,,
1284,07/13/20 12:00:00 AM,10.810,,
1285,07/13/20 01:00:00 AM,10.687,,
1286,07/13/20 02:00:00 AM,10.565,,
1287,07/13/20 03:00:00 AM,10.443,,
1288,07/13/20 04:00:00 AM,10.345,,
1289,07/13/20 05:00:00 AM,10.198,,
1290,07/13/20 06:00:00 AM,10.075,,
1291,07/13/20 07:00:00 AM,9.977,,
1292,07/13/20 08:00:00 AM,9.928,,
1293,07/13/20 09:00:00 AM,9.879,,
1294,07/13/20 10:00:00 AM,9.829,,
1295,07/13/20 11:00:00 AM,9.780,,
1296,07/13/20 12:00:00 PM,9.731,,
1297,07/13/20 01:00:00 PM,9.682,,
1298,07/13/20 02:00:00 PM,9.829,,
1299,07/13/20 03:00:00 PM,9.952,,
1300,07/13/20 04:00:00 PM,10.100,,
1301,07/13/20 05:00:00 PM,10.198,,
1302,07/13/20 06:00:00 PM,10.271,,
1303,07/13/20 07:00:00 PM,10.296,,
1304,07/13/20 08:00:00 PM,10.320,,
1305,07/13/20 09:00:00 PM,10.296,,
1306,07/13/20 10:00:00 PM,10.296,,
1307,07/13/20 11:00:00 PM,10.247,,
1308,07/14/20 12:00:00 AM,10.173,,
1309,07/14/20 01:00:00 AM,10.124,,
1310,07/14/20 02:00:00 AM,10.051,,
1311,07/14/20 03:00:00 AM,9.977,,
1312,07/14/20 04:00:00 AM,9.928,,
1313,07/14/20 05:00:00 AM,9.854,,
1314,07/14/20 06:00:00 AM,9.731,,
1315,07/14/20 07:00:00 AM,9.632,,
1316,07/14/20 08:00:00 AM,9.558,,
1317,07/14/20 09:00:00 AM,9.583,,
1318,07/14/20 10:00:00 AM,9.608,,
1319,07/14/20 11:00:00 AM,9.657,,
1320,07/14/20 12:00:00 PM,9.829,,
1321,07/14/20 01:00:00 PM,10.075,,
1322,07/14/20 02:00:00 PM,10.345,,
1323,07/14/20 03:00:00 PM,10.614,,
1324,07/14/20 04:00:00 PM,10.761,,
1325,07/14/20 05:00:00 PM,10.810,,
1326,07/14/20 06:00:00 PM,10.956,,
1327,07/14/20 07:00:00 PM,10.980,,
1328,07/14/20 08:00:00 PM,10.980,,
1329,07/14/20 09:00:00 PM,10.883,,
1330,07/14/20 10:00:00 PM,10.810,,
1331,07/14/20 11:00:00 PM,10.834,,
1332,07/15/20 12:00:00 AM,10.810,,
1333,07/15/20 01:00:00 AM,10.712,,
1334,07/15/20 02:00:00 AM,10.590,,
1335,07/15/20 03:00:00 AM,10.467,,
1336,07/15/20 04:00:00 AM,10.369,,
1337,07/15/20 05:00:00 AM,10.271,,
1338,07/15/20 06:00:00 AM,10.198,,
1339,07/15/20 07:00:00 AM,10.149,,
1340,07/15/20 08:00:00 AM,10.124,,
1341,07/15/20 09:00:00 AM,10.149,,
1342,07/15/20 10:00:00 AM,10.198,,
1343,07/15/20 11:00:00 AM,10.271,,
1344,07/15/20 12:00:00 PM,10.443,,
1345,07/15/20 01:00:00 PM,10.712,,
1346,07/15/20 02:00:00 PM,10.907,,
1347,07/15/20 03:00:00 PM,11.127,,
1348,07/15/20 04:00:00 PM,11.273,,
1349,07/15/20 05:00:00 PM,11.443,,
1350,07/15/20 06:00:00 PM,11.540,,
1351,07/15/20 07:00:00 PM,11.540,,
1352,07/15/20 08:00:00 PM,11.565,,
1353,07/15/20 09:00:00 PM,11.540,,
1354,07/15/20 10:00:00 PM,11.565,,
1355,07/15/20 11:00:00 PM,11.589,,
1356,07/16/20 12:00:00 AM,11.565,,
1357,07/16/20 01:00:00 AM,11.492,,
1358,07/16/20 02:00:00 AM,11.394,,
1359,07/16/20 03:00:00 AM,11.321,,
1360,07/16/20 04:00:00 AM,11.248,,
1361,07/16/20 05:00:00 AM,11.175,,
1362,07/16/20 06:00:00 AM,11.102,,
1363,07/16/20 07:00:00 AM,11.053,,
1364,07/16/20 08:00:00 AM,11.005,,
1365,07/16/20 09:00:00 AM,10.932,,
1366,07/16/20 10:00:00 AM,10.858,,
1367,07/16/20 11:00:00 AM,10.858,,
1368,07/16/20 12:00:00 PM,10.956,,
1369,07/16/20 01:00:00 PM,11.029,,
1370,07/16/20 02:00:00 PM,11.151,,
1371,07/16/20 03:00:00 PM,11.200,,
1372,07/16/20 04:00:00 PM,11.370,,
1373,07/16/20 05:00:00 PM,11.443,,
1374,07/16/20 06:00:00 PM,11.516,,
1375,07/16/20 07:00:00 PM,11.492,,
1376,07/16/20 08:00:00 PM,11.516,,
1377,07/16/20 09:00:00 PM,11.516,,
1378,07/16/20 10:00:00 PM,11.394,,
1379,07/16/20 11:00:00 PM,11.273,,
1380,07/17/20 12:00:00 AM,11.151,,
1381,07/17/20 01:00:00 AM,11.029,,
1382,07/17/20 02:00:00 AM,10.907,,
1383,07/17/20 03:00:00 AM,10.810,,
1384,07/17/20 04:00:00 AM,10.712,,
1385,07/17/20 05:00:00 AM,10.638,,
1386,07/17/20 06:00:00 AM,10.565,,
1387,07/17/20 07:00:00 AM,10.516,,
1388,07/17/20 08:00:00 AM,10.418,,
1389,07/17/20 09:00:00 AM,10.320,,
1390,07/17/20 10:00:00 AM,10.296,,
1391,07/17/20 11:00:00 AM,10.320,,
1392,07/17/20 12:00:00 PM,10.394,,
1393,07/17/20 01:00:00 PM,10.467,,
1394,07/17/20 02:00:00 PM,10.638,,
1395,07/17/20 03:00:00 PM,10.810,,
1396,07/17/20 04:00:00 PM,11.005,,
1397,07/17/20 05:00:00 PM,11.175,,
1398,07/17/20 06:00:00 PM,11.248,,
1399,07/17/20 07:00:00 PM,11.346,,
1400,07/17/20 08:00:00 PM,11.419,,
1401,07/17/20 09:00:00 PM,11.370,,
1402,07/17/20 10:00:00 PM,11.273,,
1403,07/17/20 11:00:00 PM,11.175,,
1404,07/18/20 12:00:00 AM,11.127,,
1405,07/18/20 01:00:00 AM,11.029,,
1406,07/18/20 02:00:00 AM,10.932,,
1407,07/18/20 03:00:00 AM,10.858,,
1408,07/18/20 04:00:00 AM,10.785,,
1409,07/18/20 05:00:00 AM,10.712,,
1410,07/18/20 06:00:00 AM,10.638,,
1411,07/18/20 07:00:00 AM,10.590,,
1412,07/18/20 08:00:00 AM,10.516,,
1413,07/18/20 09:00:00 AM,10.492,,
1414,07/18/20 10:00:00 AM,10.418,,
1415,07/18/20 11:00:00 AM,10.394,,
1416,07/18/20 12:00:00 PM,10.394,,
1417,07/18/20 01:00:00 PM,10.541,,
1418,07/18/20 02:00:00 PM,10.736,,
1419,07/18/20 03:00:00 PM,10.834,,
1420,07/18/20 04:00:00 PM,10.980,,
1421,07/18/20 05:00:00 PM,11.175,,
1422,07/18/20 06:00:00 PM,11.273,,
1423,07/18/20 07:00:00 PM,11.273,,
1424,07/18/20 08:00:00 PM,11.297,,
1425,07/18/20 09:00:00 PM,11.297,,
1426,07/18/20 10:00:00 PM,11.224,,
1427,07/18/20 11:00:00 PM,11.175,,
1428,07/19/20 12:00:00 AM,11.078,,
1429,07/19/20 01:00:00 AM,10.980,,
1430,07/19/20 02:00:00 AM,10.907,,
1431,07/19/20 03:00:00 AM,10.810,,
1432,07/19/20 04:00:00 AM,10.712,,
1433,07/19/20 05:00:00 AM,10.565,,
1434,07/19/20 06:00:00 AM,10.467,,
1435,07/19/20 07:00:00 AM,10.320,,
1436,07/19/20 08:00:00 AM,10.247,,
1437,07/19/20 09:00:00 AM,10.173,,
1438,07/19/20 10:00:00 AM,10.198,,
1439,07/19/20 11:00:00 AM,10.320,,
1440,07/19/20 12:00:00 PM,10.418,,
1441,07/19/20 01:00:00 PM,10.541,,
1442,07/19/20 02:00:00 PM,10.687,,
1443,07/19/20 03:00:00 PM,10.907,,
1444,07/19/20 04:00:00 PM,11.078,,
1445,07/19/20 05:00:00 PM,11.224,,
1446,07/19/20 06:00:00 PM,11.370,,
1447,07/19/20 07:00:00 PM,11.370,,
1448,07/19/20 08:00:00 PM,11.394,,
1449,07/19/20 09:00:00 PM,11.394,,
1450,07/19/20 10:00:00 PM,11.370,,
1451,07/19/20 11:00:00 PM,11.346,,
1452,07/20/20 12:00:00 AM,11.273,,
1453,07/20/20 01:00:00 AM,11.200,,
1454,07/20/20 02:00:00 AM,11.151,,
1455,07/20/20 03:00:00 AM,11.102,,
1456,07/20/20 04:00:00 AM,11.029,,
1457,07/20/20 05:00:00 AM,10.907,,
1458,07/20/20 06:00:00 AM,10.810,,
1459,07/20/20 07:00:00 AM,10.736,,
1460,07/20/20 08:00:00 AM,10.663,,
1461,07/20/20 09:00:00 AM,10.565,,
1462,07/20/20 10:00:00 AM,10.565,,
1463,07/20/20 11:00:00 AM,10.638,,
1464,07/20/20 12:00:00 PM,10.810,,
1465,07/20/20 01:00:00 PM,10.956,,
1466,07/20/20 02:00:00 PM,11.102,,
1467,07/20/20 03:00:00 PM,11.370,,
1468,07/20/20 04:00:00 PM,11.540,,
1469,07/20/20 05:00:00 PM,11.589,,
1470,07/20/20 06:00:00 PM,11.492,,
1471,07/20/20 07:00:00 PM,11.540,,
1472,07/20/20 08:00:00 PM,11.589,,
1473,07/20/20 09:00:00 PM,11.516,,
1474,07/20/20 10:00:00 PM,11.273,,
1475,07/20/20 11:00:00 PM,11.102,,
1476,07/21/20 12:00:00 AM,11.029,,
1477,07/21/20 01:00:00 AM,10.956,,
1478,07/21/20 02:00:00 AM,10.883,,
1479,07/21/20 03:00:00 AM,10.810,,
1480,07/21/20 04:00:00 AM,10.761,,
1481,07/21/20 05:00:00 AM,10.761,,
1482,07/21/20 06:00:00 AM,10.712,,
1483,07/21/20 07:00:00 AM,10.663,,
1484,07/21/20 08:00:00 AM,10.565,,
1485,07/21/20 09:00:00 AM,10.467,,
1486,07/21/20 10:00:00 AM,10.369,,
1487,07/21/20 11:00:00 AM,10.247,,
1488,07/21/20 12:00:00 PM,10.149,,
1489,07/21/20 01:00:00 PM,10.100,,
1490,07/21/20 02:00:00 PM,10.051,,
1491,07/21/20 03:00:00 PM,10.026,,
1492,07/21/20 04:00:00 PM,10.026,,
1493,07/21/20 05:00:00 PM,10.026,,
1494,07/21/20 06:00:00 PM,10.051,,
1495,07/21/20 07:00:00 PM,10.051,,
1496,07/21/20 08:00:00 PM,10.001,,
1497,07/21/20 09:00:00 PM,9.928,,
1498,07/21/20 10:00:00 PM,9.879,,
1499,07/21/20 11:00:00 PM,9.829,,
1500,07/22/20 12:00:00 AM,9.780,,
1501,07/22/20 01:00:00 AM,9.706,,
1502,07/22/20 02:00:00 AM,9.632,,
1503,07/22/20 03:00:00 AM,9.534,,
1504,07/22/20 04:00:00 AM,9.435,,
1505,07/22/20 05:00:00 AM,9.336,,
1506,07/22/20 06:00:00 AM,9.238,,
1507,07/22/20 07:00:00 AM,9.139,,
1508,07/22/20 08:00:00 AM,9.089,,
1509,07/22/20 09:00:00 AM,9.040,,
1510,07/22/20 10:00:00 AM,8.965,,
1511,07/22/20 11:00:00 AM,8.965,,
1512,07/22/20 12:00:00 PM,9.064,,
1513,07/22/20 01:00:00 PM,9.163,,
1514,07/22/20 02:00:00 PM,9.213,,
1515,07/22/20 03:00:00 PM,9.287,,
1516,07/22/20 04:00:00 PM,9.361,,
1517,07/22/20 05:00:00 PM,9.435,,
1518,07/22/20 06:00:00 PM,9.336,,
1519,07/22/20 07:00:00 PM,9.238,,
1520,07/22/20 08:00:00 PM,9.040,,
1521,07/22/20 09:00:00 PM,8.817,,
1522,07/22/20 10:00:00 PM,8.841,,
1523,07/22/20 11:00:00 PM,8.792,,
1524,07/23/20 12:00:00 AM,8.817,,
1525,07/23/20 01:00:00 AM,8.817,,
1526,07/23/20 02:00:00 AM,8.717,,
1527,07/23/20 03:00:00 AM,8.668,,
1528,07/23/20 04:00:00 AM,8.693,,
1529,07/23/20 05:00:00 AM,8.767,,
1530,07/23/20 06:00:00 AM,8.717,,
1531,07/23/20 07:00:00 AM,8.618,,
1532,07/23/20 08:00:00 AM,8.519,,
1533,07/23/20 09:00:00 AM,8.494,,
1534,07/23/20 10:00:00 AM,8.543,,
1535,07/23/20 11:00:00 AM,8.593,,
1536,07/23/20 12:00:00 PM,8.693,,
1537,07/23/20 01:00:00 PM,8.767,,
1538,07/23/20 02:00:00 PM,8.866,,
1539,07/23/20 03:00:00 PM,9.040,,
1540,07/23/20 04:00:00 PM,9.114,,
1541,07/23/20 05:00:00 PM,9.238,,
1542,07/23/20 06:00:00 PM,9.336,,
1543,07/23/20 07:00:00 PM,9.410,,
1544,07/23/20 08:00:00 PM,9.361,,
1545,07/23/20 09:00:00 PM,9.238,,
1546,07/23/20 10:00:00 PM,9.163,,
1547,07/23/20 11:00:00 PM,9.089,,
1548,07/24/20 12:00:00 AM,9.015,,
1549,07/24/20 01:00:00 AM,8.965,,
1550,07/24/20 02:00:00 AM,8.891,,
1551,07/24/20 03:00:00 AM,8.817,,
1552,07/24/20 04:00:00 AM,8.742,,
1553,07/24/20 05:00:00 AM,8.643,,
1554,07/24/20 06:00:00 AM,8.568,,
1555,07/24/20 07:00:00 AM,8.494,,
1556,07/24/20 08:00:00 AM,8.469,,
1557,07/24/20 09:00:00 AM,8.519,,
1558,07/24/20 10:00:00 AM,8.568,,
1559,07/24/20 11:00:00 AM,8.742,,
1560,07/24/20 12:00:00 PM,8.792,,
1561,07/24/20 01:00:00 PM,8.866,,
1562,07/24/20 02:00:00 PM,8.916,,
1563,07/24/20 03:00:00 PM,8.965,,
1564,07/24/20 04:00:00 PM,9.040,,
1565,07/24/20 05:00:00 PM,9.114,,
1566,07/24/20 06:00:00 PM,9.188,,
1567,07/24/20 07:00:00 PM,9.238,,
1568,07/24/20 08:00:00 PM,9.238,,
1569,07/24/20 09:00:00 PM,9.188,,
1570,07/24/20 10:00:00 PM,9.114,,
1571,07/24/20 11:00:00 PM,9.040,,
1572,07/25/20 12:00:00 AM,8.990,,
1573,07/25/20 01:00:00 AM,8.916,,
1574,07/25/20 02:00:00 AM,8.841,,
1575,07/25/20 03:00:00 AM,8.767,,
1576,07/25/20 04:00:00 AM,8.693,,
1577,07/25/20 05:00:00 AM,8.593,,
1578,07/25/20 06:00:00 AM,8.469,,
1579,07/25/20 07:00:00 AM,8.369,,
1580,07/25/20 08:00:00 AM,8.295,,
1581,07/25/20 09:00:00 AM,8.245,,
1582,07/25/20 10:00:00 AM,8.195,,
1583,07/25/20 11:00:00 AM,8.220,,
1584,07/25/20 12:00:00 PM,8.270,,
1585,07/25/20 01:00:00 PM,8.319,,
1586,07/25/20 02:00:00 PM,8.394,,
1587,07/25/20 03:00:00 PM,8.519,,
1588,07/25/20 04:00:00 PM,8.693,,
1589,07/25/20 05:00:00 PM,8.792,,
1590,07/25/20 06:00:00 PM,8.916,,
1591,07/25/20 07:00:00 PM,8.990,,
1592,07/25/20 08:00:00 PM,9.040,,
1593,07/25/20 09:00:00 PM,9.040,,
1594,07/25/20 10:00:00 PM,9.015,,
1595,07/25/20 11:00:00 PM,8.941,,
1596,07/26/20 12:00:00 AM,8.941,,
1597,07/26/20 01:00:00 AM,8.916,,
1598,07/26/20 02:00:00 AM,8.841,,
1599,07/26/20 03:00:00 AM,8.742,,
1600,07/26/20 04:00:00 AM,8.693,,
1601,07/26/20 05:00:00 AM,8.668,,
1602,07/26/20 06:00:00 AM,8.643,,
1603,07/26/20 07:00:00 AM,8.568,,
1604,07/26/20 08:00:00 AM,8.568,,
1605,07/26/20 09:00:00 AM,8.543,,
1606,07/26/20 10:00:00 AM,8.568,,
1607,07/26/20 11:00:00 AM,8.593,,
1608,07/26/20 12:00:00 PM,8.668,,
1609,07/26/20 01:00:00 PM,8.841,,
1610,07/26/20 02:00:00 PM,9.015,,
1611,07/26/20 03:00:00 PM,9.089,,
1612,07/26/20 04:00:00 PM,9.262,,
1613,07/26/20 05:00:00 PM,9.386,,
1614,07/26/20 06:00:00 PM,9.509,,
1615,07/26/20 07:00:00 PM,9.632,,
1616,07/26/20 08:00:00 PM,9.657,,
1617,07/26/20 09:00:00 PM,9.632,,
1618,07/26/20 10:00:00 PM,9.558,,
1619,07/26/20 11:00:00 PM,9.534,,
1620,07/27/20 12:00:00 AM,9.509,,
1621,07/27/20 01:00:00 AM,9.435,,
1622,07/27/20 02:00:00 AM,9.336,,
1623,07/27/20 03:00:00 AM,9.287,,
1624,07/27/20 04:00:00 AM,9.287,,
1625,07/27/20 05:00:00 AM,9.287,,
1626,07/27/20 06:00:00 AM,9.262,,
1627,07/27/20 07:00:00 AM,9.213,,
1628,07/27/20 08:00:00 AM,9.163,,
1629,07/27/20 09:00:00 AM,9.114,,
1630,07/27/20 10:00:00 AM,9.089,,
1631,07/27/20 11:00:00 AM,9.040,,
1632,07/27/20 12:00:00 PM,8.990,,
1633,07/27/20 01:00:00 PM,8.916,,
1634,07/27/20 02:00:00 PM,8.866,,
1635,07/27/20 03:00:00 PM,8.891,,
1636,07/27/20 04:00:00 PM,8.941,,
1637,07/27/20 05:00:00 PM,8.965,,
1638,07/27/20 06:00:00 PM,8.941,,
1639,07/27/20 07:00:00 PM,8.916,,
1640,07/27/20 08:00:00 PM,8.866,,
1641,07/27/20 09:00:00 PM,8.841,,
1642,07/27/20 10:00:00 PM,8.767,,
1643,07/27/20 11:00:00 PM,8.693,,
1644,07/28/20 12:00:00 AM,8.618,,
1645,07/28/20 01:00:00 AM,8.568,,
1646,07/28/20 02:00:00 AM,8.519,,
1647,07/28/20 03:00:00 AM,8.469,,
1648,07/28/20 04:00:00 AM,8.394,,
1649,07/28/20 05:00:00 AM,8.319,,
1650,07/28/20 06:00:00 AM,8.220,,
1651,07/28/20 07:00:00 AM,8.120,,
1652,07/28/20 08:00:00 AM,8.045,,
1653,07/28/20 09:00:00 AM,7.970,,
1654,07/28/20 10:00:00 AM,7.895,,
1655,07/28/20 11:00:00 AM,7.845,,
1656,07/28/20 12:00:00 PM,7.795,,
1657,07/28/20 01:00:00 PM,7.745,,
1658,07/28/20 02:00:00 PM,7.745,,
1659,07/28/20 03:00:00 PM,7.745,,
1660,07/28/20 04:00:00 PM,7.745,,
1661,07/28/20 05:00:00 PM,7.695,,
1662,07/28/20 06:00:00 PM,7.670,,
1663,07/28/20 07:00:00 PM,7.645,,
1664,07/28/20 08:00:00 PM,7.594,,
1665,07/28/20 09:00:00 PM,7.594,,
1666,07/28/20 10:00:00 PM,7.544,,
1667,07/28/20 11:00:00 PM,7.494,,
1668,07/29/20 12:00:00 AM,7.469,,
1669,07/29/20 01:00:00 AM,7.444,,
1670,07/29/20 02:00:00 AM,7.419,,
1671,07/29/20 03:00:00 AM,7.393,,
1672,07/29/20 04:00:00 AM,7.368,,
1673,07/29/20 05:00:00 AM,7.343,,
1674,07/29/20 06:00:00 AM,7.343,,
1675,07/29/20 07:00:00 AM,7.343,,
1676,07/29/20 08:00:00 AM,7.343,,
1677,07/29/20 09:00:00 AM,7.393,,
1678,07/29/20 10:00:00 AM,7.444,,
1679,07/29/20 11:00:00 AM,7.519,,
1680,07/29/20 12:00:00 PM,7.619,,
1681,07/29/20 01:00:00 PM,7.745,,
1682,07/29/20 02:00:00 PM,7.920,,
1683,07/29/20 03:00:00 PM,8.120,,
1684,07/29/20 04:00:00 PM,8.344,,
1685,07/29/20 05:00:00 PM,8.494,,
1686,07/29/20 06:00:00 PM,8.568,,
1687,07/29/20 07:00:00 PM,8.593,,
1688,07/29/20 08:00:00 PM,8.618,,
1689,07/29/20 09:00:00 PM,8.593,,
1690,07/29/20 10:00:00 PM,8.519,,
1691,07/29/20 11:00:00 PM,8.494,,
1692,07/30/20 12:00:00 AM,8.469,,
1693,07/30/20 01:00:00 AM,8.469,,
1694,07/30/20 02:00:00 AM,8.469,,
1695,07/30/20 03:00:00 AM,8.494,,
1696,07/30/20 04:00:00 AM,8.494,,
1697,07/30/20 05:00:00 AM,8.494,,
1698,07/30/20 06:00:00 AM,8.444,,
1699,07/30/20 07:00:00 AM,8.444,,
1700,07/30/20 08:00:00 AM,8.444,,
1701,07/30/20 09:00:00 AM,8.469,,
1702,07/30/20 10:00:00 AM,8.543,,
1703,07/30/20 11:00:00 AM,8.593,,
1704,07/30/20 12:00:00 PM,8.742,,
1705,07/30/20 01:00:00 PM,8.916,,
1706,07/30/20 02:00:00 PM,9.089,,
1707,07/30/20 03:00:00 PM,9.287,,
1708,07/30/20 04:00:00 PM,9.460,,
1709,07/30/20 05:00:00 PM,9.657,,
1710,07/30/20 06:00:00 PM,9.805,,
1711,07/30/20 07:00:00 PM,9.903,,
1712,07/30/20 08:00:00 PM,9.977,,
1713,07/30/20 09:00:00 PM,9.977,,
1714,07/30/20 10:00:00 PM,10.026,,
1715,07/30/20 11:00:00 PM,10.001,,
1716,07/31/20 12:00:00 AM,9.977,,
1717,07/31/20 01:00:00 AM,9.928,,
1718,07/31/20 02:00:00 AM,9.879,,
1719,07/31/20 03:00:00 AM,9.805,,
1720,07/31/20 04:00:00 AM,9.706,,
1721,07/31/20 05:00:00 AM,9.632,,
1722,07/31/20 06:00:00 AM,9.534,,
1723,07/31/20 07:00:00 AM,9.435,,
1724,07/31/20 08:00:00 AM,9.361,,
1725,07/31/20 09:00:00 AM,9.312,,
1726,07/31/20 10:00:00 AM,9.312,,
1727,07/31/20 11:00:00 AM,9.312,,
1728,07/31/20 12:00:00 PM,9.386,,
1729,07/31/20 01:00:00 PM,9.534,,
1730,07/31/20 02:00:00 PM,9.632,,
1731,07/31/20 03:00:00 PM,9.805,,
1732,07/31/20 04:00:00 PM,9.952,,
1733,07/31/20 05:00:00 PM,10.075,,
1734,07/31/20 06:00:00 PM,10.198,,
1735,07/31/20 07:00:00 PM,10.296,,
1736,07/31/20 08:00:00 PM,10.345,,
1737,07/31/20 09:00:00 PM,10.345,,
1738,07/31/20 10:00:00 PM,10.296,,
1739,07/31/20 11:00:00 PM,10.222,,
1740,08/01/20 12:00:00 AM,10.149,,
1741,08/01/20 01:00:00 AM,10.051,,
1742,08/01/20 02:00:00 AM,9.928,,
1743,08/01/20 03:00:00 AM,9.805,,
1744,08/01/20 04:00:00 AM,9.682,,
1745,08/01/20 05:00:00 AM,9.583,,
1746,08/01/20 06:00:00 AM,9.485,,
1747,08/01/20 07:00:00 AM,9.410,,
1748,08/01/20 08:00:00 AM,9.361,,
1749,08/01/20 09:00:00 AM,9.361,,
1750,08/01/20 10:00:00 AM,9.386,,
1751,08/01/20 11:00:00 AM,9.485,,
1752,08/01/20 12:00:00 PM,9.682,,
1753,08/01/20 01:00:00 PM,9.854,,
1754,08/01/20 02:00:00 PM,10.051,,
1755,08/01/20 03:00:00 PM,10.149,,
1756,08/01/20 04:00:00 PM,10.222,,
1757,08/01/20 05:00:00 PM,10.271,,
1758,08/01/20 06:00:00 PM,10.296,,
1759,08/01/20 07:00:00 PM,10.320,,
1760,08/01/20 08:00:00 PM,10.345,,
1761,08/01/20 09:00:00 PM,10.320,,
1762,08/01/20 10:00:00 PM,10.247,,
1763,08/01/20 11:00:00 PM,10.173,,
1764,08/02/20 12:00:00 AM,10.100,,
1765,08/02/20 01:00:00 AM,10.026,,
1766,08/02/20 02:00:00 AM,9.952,,
1767,08/02/20 03:00:00 AM,9.903,,
1768,08/02/20 04:00:00 AM,9.879,,
1769,08/02/20 05:00:00 AM,9.854,,
1770,08/02/20 06:00:00 AM,9.829,,
1771,08/02/20 07:00:00 AM,9.829,,
1772,08/02/20 08:00:00 AM,9.805,,
1773,08/02/20 09:00:00 AM,9.829,,
